,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
7635,a100004849,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,,
7636,a100004850,2018-01-07,Push,personalization,False,English,English,36-45 years,,,,
7637,a100004851,2018-01-07,Facebook,personalization,False,English,English,45-55 years,,,,
7638,a100004852,2018-01-07,Instagram,personalization,False,English,English,55+ years,,,,
7639,a100004853,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,
7640,a100004854,2018-01-08,Facebook,personalization,False,English,English,19-24 years,,,,
7641,a100004855,2018-01-08,House Ads,personalization,False,English,English,24-30 years,,,,
7642,a100004856,2018-01-08,House Ads,personalization,False,English,English,30-36 years,,,,
7643,a100004857,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,,
7644,a100004858,2018-01-08,Push,personalization,False,English,English,45-55 years,,,,
7645,a100004859,2018-01-08,Facebook,personalization,False,English,English,55+ years,,,,
7646,a100004860,2018-01-08,Instagram,personalization,False,English,English,0-18 years,,,,
7647,a100004861,2018-01-09,Instagram,personalization,False,English,English,19-24 years,,,,
7648,a100004862,2018-01-09,Facebook,personalization,False,English,English,24-30 years,,,,
7649,a100004863,2018-01-09,House Ads,personalization,False,English,English,30-36 years,,,,
7650,a100004864,2018-01-09,House Ads,personalization,False,English,English,36-45 years,,,,
7651,a100004865,2018-01-09,House Ads,personalization,False,English,English,45-55 years,,,,
7652,a100004866,2018-01-09,Push,personalization,False,English,English,55+ years,,,,
7653,a100004867,2018-01-09,Facebook,personalization,False,English,English,0-18 years,,,,
7654,a100004868,2018-01-10,Instagram,personalization,False,English,English,19-24 years,,,,
7655,a100004869,2018-01-10,Instagram,personalization,False,English,English,24-30 years,,,,
7656,a100004870,2018-01-10,Facebook,personalization,False,English,English,30-36 years,,,,
7657,a100004871,2018-01-10,House Ads,personalization,False,English,English,36-45 years,,,,
7658,a100004872,2018-01-10,House Ads,personalization,False,English,English,45-55 years,,,,
7659,a100004873,2018-01-10,House Ads,personalization,False,English,English,55+ years,,,,
7660,a100004874,2018-01-10,Push,personalization,False,English,English,0-18 years,,,,
7661,a100004875,2018-01-11,Facebook,personalization,False,English,English,19-24 years,,,,
7662,a100004876,2018-01-11,Instagram,personalization,False,English,English,24-30 years,,,,
7663,a100004877,2018-01-11,Instagram,personalization,False,English,English,30-36 years,,,,
7664,a100004878,2018-01-11,Facebook,personalization,False,English,English,36-45 years,,,,
7665,a100004879,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,,
7666,a100004880,2018-01-11,House Ads,personalization,False,English,English,55+ years,,,,
7667,a100004881,2018-01-11,House Ads,personalization,False,English,English,0-18 years,,,,
7668,a100004882,2018-01-12,Push,personalization,False,English,English,19-24 years,,,,
7669,a100004883,2018-01-12,Facebook,personalization,False,English,English,24-30 years,,,,
7670,a100004884,2018-01-12,Instagram,personalization,False,English,English,30-36 years,,,,
7671,a100004885,2018-01-12,Instagram,personalization,False,English,English,36-45 years,,,,
7672,a100004886,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,,
7673,a100004887,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,,
7674,a100004888,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,,
7675,a100004889,2018-01-13,House Ads,personalization,False,English,English,19-24 years,,,,
7676,a100004890,2018-01-13,Push,personalization,False,English,English,24-30 years,,,,
7677,a100004891,2018-01-13,Facebook,personalization,False,English,English,30-36 years,,,,
7678,a100004892,2018-01-13,Instagram,personalization,False,English,English,36-45 years,,,,
7679,a100004893,2018-01-13,Instagram,personalization,False,English,English,45-55 years,,,,
7680,a100004894,2018-01-13,Facebook,personalization,False,English,English,55+ years,,,,
7681,a100004895,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,,
7682,a100004896,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,,
7683,a100004897,2018-01-14,House Ads,personalization,False,English,English,24-30 years,,,,
7684,a100004898,2018-01-14,Push,personalization,False,English,English,30-36 years,,,,
7685,a100004899,2018-01-14,Facebook,personalization,False,English,English,36-45 years,,,,
7686,a100004900,2018-01-14,Instagram,personalization,False,English,English,45-55 years,,,,
7687,a100004901,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,,
7688,a100004902,2018-01-14,Facebook,personalization,False,English,English,0-18 years,,,,
7689,a100004903,2018-01-15,House Ads,personalization,False,English,English,19-24 years,,,,
7690,a100004904,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,,
7691,a100004905,2018-01-15,House Ads,personalization,False,English,English,30-36 years,,,,
7692,a100004906,2018-01-15,Push,personalization,False,English,English,36-45 years,,,,
7693,a100004907,2018-01-15,Facebook,personalization,False,English,English,45-55 years,,,,
7694,a100004908,2018-01-15,Instagram,personalization,False,English,English,55+ years,,,,
7695,a100004909,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,,
7696,a100004910,2018-01-16,Facebook,personalization,False,English,English,19-24 years,,,,
7697,a100004911,2018-01-16,House Ads,personalization,False,English,English,24-30 years,,,,
7698,a100004912,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,,
7699,a100004913,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,,
7700,a100004914,2018-01-16,Push,personalization,False,English,English,45-55 years,,,,
7701,a100004915,2018-01-16,Facebook,personalization,False,English,English,55+ years,,,,
7702,a100004916,2018-01-16,Instagram,personalization,False,English,English,0-18 years,,,,
7703,a100004917,2018-01-17,Instagram,personalization,False,English,English,19-24 years,,,,
7704,a100004918,2018-01-17,Facebook,personalization,False,English,English,24-30 years,,,,
7705,a100004919,2018-01-17,House Ads,personalization,False,English,English,30-36 years,,,,
7706,a100004920,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,,
7707,a100004921,2018-01-17,House Ads,personalization,False,English,English,45-55 years,,,,
7708,a100004922,2018-01-17,Push,personalization,False,English,English,55+ years,,,,
7709,a100004923,2018-01-17,Facebook,personalization,False,English,English,0-18 years,,,,
7710,a100004924,2018-01-18,Instagram,personalization,False,English,English,19-24 years,,,,
7711,a100004925,2018-01-18,Instagram,personalization,False,English,English,24-30 years,,,,
7712,a100004926,2018-01-18,Facebook,personalization,False,English,English,30-36 years,,,,
7713,a100004927,2018-01-18,House Ads,personalization,False,English,English,36-45 years,,,,
7714,a100004928,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,,
7715,a100004929,2018-01-18,House Ads,personalization,False,English,English,55+ years,,,,
7716,a100004930,2018-01-18,Push,personalization,False,English,English,0-18 years,,,,
7717,a100004931,2018-01-19,Facebook,personalization,False,English,English,19-24 years,,,,
7718,a100004932,2018-01-19,Instagram,personalization,False,English,English,24-30 years,,,,
7719,a100004933,2018-01-19,Instagram,personalization,False,English,English,30-36 years,,,,
7720,a100004934,2018-01-19,Facebook,personalization,False,English,English,36-45 years,,,,
7721,a100004935,2018-01-19,House Ads,personalization,False,English,English,45-55 years,,,,
7722,a100004936,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,,
7723,a100004937,2018-01-19,House Ads,personalization,False,English,English,0-18 years,,,,
7724,a100004938,2018-01-20,Push,personalization,False,English,English,19-24 years,,,,
7725,a100004939,2018-01-20,Facebook,personalization,False,English,English,24-30 years,,,,
7726,a100004940,2018-01-20,Instagram,personalization,False,English,English,30-36 years,,,,
7727,a100004941,2018-01-20,Instagram,personalization,False,English,English,36-45 years,,,,
7728,a100004942,2018-01-20,Facebook,personalization,False,English,English,45-55 years,,,,
7729,a100004943,2018-01-20,House Ads,personalization,False,English,English,55+ years,,,,
7730,a100004944,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,,
7731,a100004945,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,,
7732,a100004946,2018-01-21,Push,personalization,False,English,English,24-30 years,,,,
7733,a100004947,2018-01-21,Facebook,personalization,False,English,English,30-36 years,,,,
7734,a100004948,2018-01-26,Instagram,personalization,False,English,English,36-45 years,,,,
7735,a100004949,2018-01-26,Instagram,personalization,False,English,English,45-55 years,,,,
7736,a100004950,2018-01-27,Facebook,personalization,False,English,English,55+ years,,,,
7737,a100004951,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,,
7738,a100004952,2018-01-27,House Ads,personalization,False,English,English,19-24 years,,,,
7739,a100004953,2018-01-27,House Ads,personalization,False,English,English,24-30 years,,,,
7740,a100004954,2018-01-27,Push,personalization,False,English,English,30-36 years,,,,
7741,a100004955,2018-01-27,Facebook,personalization,False,English,English,36-45 years,,,,
7742,a100004956,2018-01-27,Instagram,personalization,False,English,English,45-55 years,,,,
7743,a100004957,2018-01-28,Instagram,personalization,False,English,English,55+ years,,,,
7744,a100004958,2018-01-28,Facebook,personalization,False,English,English,0-18 years,,,,
7745,a100004959,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,,
7746,a100004960,2018-01-28,House Ads,personalization,False,English,English,24-30 years,,,,
7747,a100004961,2018-01-28,House Ads,personalization,False,English,English,30-36 years,,,,
7748,a100004962,2018-01-28,Push,personalization,False,English,English,36-45 years,,,,
7749,a100004963,2018-01-28,Facebook,personalization,False,English,English,45-55 years,,,,
7750,a100004964,2018-01-29,Instagram,personalization,False,English,English,55+ years,,,,
7751,a100004965,2018-01-29,Instagram,personalization,False,English,English,0-18 years,,,,
7752,a100004966,2018-01-29,Facebook,personalization,False,English,English,19-24 years,,,,
7753,a100004967,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,,
7754,a100004968,2018-01-29,House Ads,personalization,False,English,English,30-36 years,,,,
7755,a100004969,2018-01-29,House Ads,personalization,False,English,English,36-45 years,,,,
7756,a100004970,2018-01-29,Push,personalization,False,English,English,45-55 years,,,,
7757,a100004971,2018-01-30,Facebook,personalization,False,English,English,55+ years,,,,
7758,a100004972,2018-01-30,Instagram,personalization,False,English,English,0-18 years,,,,
7759,a100004973,2018-01-30,Instagram,personalization,False,English,English,19-24 years,,,,
7760,a100004974,2018-01-30,Facebook,personalization,False,English,English,24-30 years,,,,
7761,a100004975,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,,
7762,a100004976,2018-01-30,House Ads,personalization,False,English,English,36-45 years,,,,
7763,a100004977,2018-01-30,House Ads,personalization,False,English,English,45-55 years,,,,
7764,a100004978,2018-01-31,Push,personalization,False,English,English,55+ years,,,,
7765,a100004979,2018-01-31,Facebook,personalization,False,English,English,0-18 years,,,,
7766,a100004980,2018-01-31,Instagram,personalization,False,English,English,19-24 years,,,,
7767,a100004981,2018-01-31,Instagram,personalization,False,English,English,24-30 years,,,,
7768,a100004982,2018-01-31,Facebook,personalization,False,English,English,30-36 years,,,,
7769,a100004983,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,,
7770,a100004984,2018-01-31,House Ads,personalization,False,English,English,45-55 years,,,,
7771,a100004985,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,,
7772,a100004986,2018-01-01,Push,personalization,False,English,English,0-18 years,,,,
7773,a100004987,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,,
7774,a100004988,2018-01-01,Instagram,personalization,False,English,English,24-30 years,,,,
7775,a100004989,2018-01-01,Instagram,personalization,False,English,English,30-36 years,,,,
7776,a100004990,2018-01-01,Facebook,personalization,False,English,English,36-45 years,,,,
7777,a100004991,2018-01-01,House Ads,personalization,False,English,English,45-55 years,,,,
7778,a100004992,2018-01-02,House Ads,personalization,False,English,English,55+ years,,,,
7779,a100004993,2018-01-02,House Ads,personalization,False,English,English,0-18 years,,,,
7780,a100004994,2018-01-02,Push,personalization,False,English,English,19-24 years,,,,
7781,a100004995,2018-01-02,Facebook,personalization,False,English,English,24-30 years,,,,
7782,a100004996,2018-01-02,Instagram,personalization,False,English,English,30-36 years,,,,
7783,a100004997,2018-01-02,Instagram,personalization,False,English,English,36-45 years,,,,
7784,a100004998,2018-01-02,Facebook,personalization,False,English,English,45-55 years,,,,
7785,a100004999,2018-01-03,House Ads,personalization,False,English,English,55+ years,,,,
7786,a100005000,2018-01-03,House Ads,personalization,False,English,English,0-18 years,,,,
7787,a100005001,2018-01-03,House Ads,personalization,False,English,English,19-24 years,,,,
7788,a100005002,2018-01-03,Push,personalization,False,English,English,24-30 years,,,,
7789,a100005003,2018-01-03,Facebook,personalization,False,English,English,30-36 years,,,,
7790,a100005004,2018-01-03,Instagram,personalization,False,English,English,36-45 years,,,,
7791,a100005005,2018-01-03,Instagram,personalization,False,English,English,45-55 years,,,,
7792,a100005006,2018-01-04,Facebook,personalization,False,English,English,55+ years,,,,
7793,a100005007,2018-01-04,House Ads,personalization,False,English,English,0-18 years,,,,
7794,a100005008,2018-01-04,House Ads,personalization,False,English,English,19-24 years,,,,
7795,a100005009,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,
7796,a100005010,2018-01-04,Push,personalization,False,English,English,30-36 years,,,,
7797,a100005011,2018-01-04,Facebook,personalization,False,English,English,36-45 years,,,,
7798,a100005012,2018-01-04,Instagram,personalization,False,English,English,45-55 years,,,,
7799,a100005013,2018-01-05,Instagram,personalization,False,English,English,55+ years,,,,
7800,a100005014,2018-01-05,Facebook,personalization,False,English,English,0-18 years,,,,
7801,a100005015,2018-01-05,House Ads,personalization,False,English,English,19-24 years,,,,
7802,a100005016,2018-01-05,House Ads,personalization,False,English,English,24-30 years,,,,
7803,a100005017,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,
7804,a100005018,2018-01-05,Push,personalization,False,English,English,36-45 years,,,,
7805,a100005019,2018-01-05,Facebook,personalization,False,English,English,45-55 years,,,,
7806,a100005020,2018-01-06,Instagram,personalization,False,English,English,55+ years,,,,
7807,a100005021,2018-01-06,Instagram,personalization,False,English,English,0-18 years,,,,
7808,a100005022,2018-01-06,Facebook,personalization,False,English,English,19-24 years,,,,
7809,a100005023,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,,
7810,a100005024,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,
7811,a100005025,2018-01-06,House Ads,personalization,False,English,English,36-45 years,,,,
7812,a100005026,2018-01-06,Push,personalization,False,English,English,45-55 years,,,,
7813,a100005027,2018-01-07,Facebook,personalization,False,English,English,55+ years,,,,
7814,a100005028,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,
7815,a100005029,2018-01-07,Instagram,personalization,False,English,English,19-24 years,,,,
7816,a100005030,2018-01-07,Facebook,personalization,False,English,English,24-30 years,,,,
7817,a100005031,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,,
7818,a100005032,2018-01-07,House Ads,personalization,False,English,English,36-45 years,,,,
7819,a100005033,2018-01-08,House Ads,personalization,False,English,English,45-55 years,,,,
7820,a100005034,2018-01-08,Push,personalization,False,English,English,55+ years,,,,
7821,a100005035,2018-01-08,Facebook,personalization,False,English,English,0-18 years,,,,
7822,a100005036,2018-01-08,Instagram,personalization,False,English,English,19-24 years,,,,
7823,a100005037,2018-01-08,Instagram,personalization,False,English,English,24-30 years,,,,
7824,a100005038,2018-01-08,Facebook,personalization,False,English,English,30-36 years,,,,
7825,a100005039,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,,
7826,a100005040,2018-01-09,House Ads,personalization,False,English,English,45-55 years,,,,
7827,a100005041,2018-01-09,House Ads,personalization,False,English,English,55+ years,,,,
7828,a100005042,2018-01-09,Push,personalization,False,English,English,0-18 years,,,,
7829,a100005043,2018-01-09,Facebook,personalization,False,English,English,19-24 years,,,,
7830,a100005044,2018-01-09,Instagram,personalization,False,English,English,24-30 years,,,,
7831,a100005045,2018-01-09,Instagram,personalization,False,English,English,30-36 years,,,,
7832,a100005046,2018-01-09,Facebook,personalization,False,English,English,36-45 years,,,,
7833,a100005047,2018-01-10,House Ads,personalization,False,English,English,45-55 years,,,,
7834,a100005048,2018-01-10,House Ads,personalization,False,English,English,55+ years,,,,
7835,a100005049,2018-01-10,House Ads,personalization,False,English,English,0-18 years,,,,
7836,a100005050,2018-01-10,Push,personalization,False,English,English,19-24 years,,,,
7837,a100005051,2018-01-10,Facebook,personalization,False,English,English,24-30 years,,,,
7838,a100005052,2018-01-10,Instagram,personalization,False,English,English,30-36 years,,,,
7839,a100005053,2018-01-10,Instagram,personalization,False,English,English,36-45 years,,,,
7840,a100005054,2018-01-11,Facebook,personalization,False,English,English,45-55 years,,,,
7841,a100005055,2018-01-11,House Ads,personalization,False,English,English,55+ years,,,,
7842,a100005056,2018-01-11,House Ads,personalization,False,English,English,0-18 years,,,,
7843,a100005057,2018-01-11,House Ads,personalization,False,English,English,19-24 years,,,,
7844,a100005058,2018-01-11,Push,personalization,False,English,English,24-30 years,,,,
7845,a100005059,2018-01-11,Facebook,personalization,False,English,English,30-36 years,,,,
7846,a100005060,2018-01-11,Instagram,personalization,False,English,English,36-45 years,,,,
7847,a100005061,2018-01-12,Instagram,personalization,False,English,English,45-55 years,,,,
7848,a100005062,2018-01-12,Facebook,personalization,False,English,English,55+ years,,,,
7849,a100005063,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,,
7850,a100005064,2018-01-12,House Ads,personalization,False,English,English,19-24 years,,,,
7851,a100005065,2018-01-12,House Ads,personalization,False,English,English,24-30 years,,,,
7852,a100005066,2018-01-12,Push,personalization,False,English,English,30-36 years,,,,
7853,a100005067,2018-01-12,Facebook,personalization,False,English,English,36-45 years,,,,
7854,a100005068,2018-01-13,Instagram,personalization,False,English,English,45-55 years,,,,
7855,a100005069,2018-01-13,Instagram,personalization,False,English,English,55+ years,,,,
7856,a100005070,2018-01-13,Facebook,personalization,False,English,English,0-18 years,,,,
7857,a100005071,2018-01-13,House Ads,personalization,False,English,English,19-24 years,,,,
7858,a100005072,2018-01-13,House Ads,personalization,False,English,English,24-30 years,,,,
7859,a100005073,2018-01-13,House Ads,personalization,False,English,English,30-36 years,,,,
7860,a100005074,2018-01-13,Push,personalization,False,English,English,36-45 years,,,,
7861,a100005075,2018-01-14,Facebook,personalization,False,English,English,45-55 years,,,,
7862,a100005076,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,,
7863,a100005077,2018-01-14,Instagram,personalization,False,English,English,0-18 years,,,,
7864,a100005078,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,
7865,a100005079,2018-01-14,House Ads,personalization,False,English,English,24-30 years,,,,
7866,a100005080,2018-01-14,House Ads,personalization,False,English,English,30-36 years,,,,
7867,a100005081,2018-01-14,House Ads,personalization,False,English,English,36-45 years,,,,
7868,a100005082,2018-01-15,Push,personalization,False,English,English,45-55 years,,,,
7869,a100005083,2018-01-15,Facebook,personalization,False,English,English,55+ years,,,,
7870,a100005084,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,,
7871,a100005085,2018-01-15,Instagram,personalization,False,English,English,19-24 years,,,,
7872,a100005086,2018-01-15,Facebook,personalization,False,English,English,24-30 years,,,,
7873,a100005087,2018-01-15,House Ads,personalization,False,English,English,30-36 years,,,,
7874,a100005088,2018-01-15,House Ads,personalization,False,English,English,36-45 years,,,,
7875,a100005089,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,
7876,a100005090,2018-01-16,Push,personalization,False,English,English,55+ years,,,,
7877,a100005091,2018-01-16,Facebook,personalization,False,English,English,0-18 years,,,,
7878,a100005092,2018-01-16,Instagram,personalization,False,English,English,19-24 years,,,,
7879,a100005093,2018-01-16,Instagram,personalization,False,English,English,24-30 years,,,,
7880,a100005094,2018-01-16,Facebook,personalization,False,English,English,30-36 years,,,,
7881,a100005095,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,,
7882,a100005096,2018-01-17,House Ads,personalization,False,English,English,45-55 years,,,,
7883,a100005097,2018-01-17,House Ads,personalization,False,English,English,55+ years,,,,
7884,a100005098,2018-01-17,Push,personalization,False,English,English,0-18 years,,,,
7885,a100005099,2018-01-17,Facebook,personalization,False,English,English,19-24 years,,,,
7886,a100005100,2018-01-17,Instagram,personalization,False,English,English,24-30 years,,,,
7887,a100005101,2018-01-17,Instagram,personalization,False,English,English,30-36 years,,,,
7888,a100005102,2018-01-17,Facebook,personalization,False,English,English,36-45 years,,,,
7889,a100005103,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,,
7890,a100005104,2018-01-18,House Ads,personalization,False,English,English,55+ years,,,,
7891,a100005105,2018-01-18,House Ads,personalization,False,English,English,0-18 years,,,,
7892,a100005106,2018-01-18,Push,personalization,False,English,English,19-24 years,,,,
7893,a100005107,2018-01-18,Facebook,personalization,False,English,English,24-30 years,,,,
7894,a100005108,2018-01-18,Instagram,personalization,False,English,English,30-36 years,,,,
7895,a100005109,2018-01-18,Instagram,personalization,False,English,English,36-45 years,,,,
7896,a100005110,2018-01-19,Facebook,personalization,False,English,English,45-55 years,,,,
7897,a100005111,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,,
7898,a100005112,2018-01-19,House Ads,personalization,False,English,English,0-18 years,,,,
7899,a100005113,2018-01-19,House Ads,personalization,False,English,English,19-24 years,,,,
7900,a100005114,2018-01-19,Push,personalization,False,English,English,24-30 years,,,,
7901,a100005115,2018-01-19,Facebook,personalization,False,English,English,30-36 years,,,,
7902,a100005116,2018-01-19,Instagram,personalization,False,English,English,36-45 years,,,,
7903,a100005117,2018-01-20,Instagram,personalization,False,English,English,45-55 years,,,,
7904,a100005118,2018-01-20,Facebook,personalization,False,English,English,55+ years,,,,
7905,a100005119,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,,
7906,a100005120,2018-01-20,House Ads,personalization,False,English,English,19-24 years,,,,
7907,a100005121,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,
7908,a100005122,2018-01-20,Push,personalization,False,English,English,30-36 years,,,,
7909,a100005123,2018-01-20,Facebook,personalization,False,English,English,36-45 years,,,,
7910,a100005124,2018-01-21,Instagram,personalization,False,English,English,45-55 years,,,,
7911,a100005125,2018-01-21,Instagram,personalization,False,English,English,55+ years,,,,
7912,a100005126,2018-01-21,Facebook,personalization,False,English,English,0-18 years,,,,
7913,a100005127,2018-01-26,House Ads,personalization,False,English,English,19-24 years,,,,
7914,a100005128,2018-01-26,House Ads,personalization,False,English,English,24-30 years,,,,
7915,a100005129,2018-01-27,House Ads,personalization,False,English,English,30-36 years,,,,
7916,a100005130,2018-01-27,Push,personalization,False,English,English,36-45 years,,,,
7917,a100005131,2018-01-27,Facebook,personalization,False,English,English,45-55 years,,,,
7918,a100005132,2018-01-27,Instagram,personalization,False,English,English,55+ years,,,,
7919,a100005133,2018-01-27,Instagram,personalization,False,English,English,0-18 years,,,,
7920,a100005134,2018-01-27,Facebook,personalization,False,English,English,19-24 years,,,,
7921,a100005135,2018-01-27,House Ads,personalization,False,English,English,24-30 years,,,,
7922,a100005136,2018-01-28,House Ads,personalization,False,English,English,30-36 years,,,,
7923,a100005137,2018-01-28,House Ads,personalization,False,English,English,36-45 years,,,,
7924,a100005138,2018-01-28,Push,personalization,False,English,English,45-55 years,,,,
7925,a100005139,2018-01-28,Facebook,personalization,False,English,English,55+ years,,,,
7926,a100005140,2018-01-28,Instagram,personalization,False,English,English,0-18 years,,,,
7927,a100005141,2018-01-28,Instagram,personalization,False,English,English,19-24 years,,,,
7928,a100005142,2018-01-28,Facebook,personalization,False,English,English,24-30 years,,,,
7929,a100005143,2018-01-29,House Ads,personalization,False,English,English,30-36 years,,,,
7930,a100005144,2018-01-29,House Ads,personalization,False,English,English,36-45 years,,,,
7931,a100005145,2018-01-29,House Ads,personalization,False,English,English,45-55 years,,,,
7932,a100005146,2018-01-29,Push,personalization,False,English,English,55+ years,,,,
7933,a100005147,2018-01-29,Facebook,personalization,False,English,English,0-18 years,,,,
7934,a100005148,2018-01-29,Instagram,personalization,False,English,English,19-24 years,,,,
7935,a100005149,2018-01-29,Instagram,personalization,False,English,English,24-30 years,,,,
7936,a100005150,2018-01-30,Facebook,personalization,False,English,English,30-36 years,,,,
7937,a100005151,2018-01-30,House Ads,personalization,False,English,English,36-45 years,,,,
7938,a100005152,2018-01-30,House Ads,personalization,False,English,English,45-55 years,,,,
7939,a100005153,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,
7940,a100005154,2018-01-30,Push,personalization,False,English,English,0-18 years,,,,
7941,a100005155,2018-01-30,Facebook,personalization,False,English,English,19-24 years,,,,
7942,a100005156,2018-01-30,Instagram,personalization,False,English,English,24-30 years,,,,
7943,a100005157,2018-01-31,Instagram,personalization,False,English,English,30-36 years,,,,
7944,a100005158,2018-01-31,Facebook,personalization,False,English,English,36-45 years,,,,
7945,a100005159,2018-01-31,House Ads,personalization,False,English,English,45-55 years,,,,
7946,a100005160,2018-01-31,House Ads,personalization,False,English,English,55+ years,,,,
7947,a100005161,2018-01-31,House Ads,personalization,False,English,English,0-18 years,,,,
7948,a100005162,2018-01-31,Push,personalization,False,English,English,19-24 years,,,,
7949,a100005163,2018-01-31,Facebook,personalization,False,English,English,24-30 years,,,,
7950,a100005164,2018-01-01,Instagram,personalization,False,English,English,30-36 years,,,,
7951,a100005165,2018-01-01,Instagram,personalization,False,English,English,36-45 years,,,,
7952,a100005166,2018-01-01,Facebook,personalization,False,English,English,45-55 years,,,,
7953,a100005167,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,,
7954,a100005168,2018-01-01,House Ads,personalization,False,English,English,0-18 years,,,,
7955,a100005169,2018-01-01,House Ads,personalization,False,English,English,19-24 years,,,,
7956,a100005170,2018-01-01,Push,personalization,False,English,English,24-30 years,,,,
7957,a100005171,2018-01-02,Facebook,personalization,False,English,English,30-36 years,,,,
7958,a100005172,2018-01-02,Instagram,personalization,False,English,English,36-45 years,,,,
7959,a100005173,2018-01-02,Instagram,personalization,False,English,English,45-55 years,,,,
7960,a100005174,2018-01-02,Facebook,personalization,False,English,English,55+ years,,,,
7961,a100005175,2018-01-02,House Ads,personalization,False,English,English,0-18 years,,,,
7962,a100005176,2018-01-02,House Ads,personalization,False,English,English,19-24 years,,,,
7963,a100005177,2018-01-02,House Ads,personalization,False,English,English,24-30 years,,,,
7964,a100005178,2018-01-03,Push,personalization,False,English,English,30-36 years,,,,
7965,a100005179,2018-01-03,Facebook,personalization,False,English,English,36-45 years,,,,
7966,a100005180,2018-01-03,Instagram,personalization,False,English,English,45-55 years,,,,
7967,a100005181,2018-01-03,Instagram,personalization,False,English,English,55+ years,,,,
7968,a100005182,2018-01-03,Facebook,personalization,False,English,English,0-18 years,,,,
7969,a100005183,2018-01-03,House Ads,personalization,False,English,English,19-24 years,,,,
7970,a100005184,2018-01-03,House Ads,personalization,False,English,English,24-30 years,,,,
7971,a100005185,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,
7972,a100005186,2018-01-04,Push,personalization,False,English,English,36-45 years,,,,
7973,a100005187,2018-01-04,Facebook,personalization,False,English,English,45-55 years,,,,
7974,a100005188,2018-01-04,Instagram,personalization,False,English,English,55+ years,,,,
7975,a100005189,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,
7976,a100005190,2018-01-04,Facebook,personalization,False,English,English,19-24 years,,,,
7977,a100005191,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,
7978,a100005192,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,
7979,a100005193,2018-01-05,House Ads,personalization,False,English,English,36-45 years,,,,
7980,a100005194,2018-01-05,Push,personalization,False,English,English,45-55 years,,,,
7981,a100005195,2018-01-05,Facebook,personalization,False,English,English,55+ years,,,,
7982,a100005196,2018-01-05,Instagram,personalization,False,English,English,0-18 years,,,,
7983,a100005197,2018-01-05,Instagram,personalization,False,English,English,19-24 years,,,,
7984,a100005198,2018-01-05,Facebook,personalization,False,English,English,24-30 years,,,,
7985,a100005199,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,
